node_id	node_name	node_type	node_name_type	tsne1	tsne2	tsne3
DOID:0050557	congenital muscular dystrophy	Disease	congenital muscular dystrophy - Disease	-8.956828346349225	-40.82908376368106	-39.703406920966636
DOID:11819	ureter cancer	Disease	ureter cancer - Disease	18.578191897075428	-34.080145481095364	4.350847737230315
DOID:13476	supraglottis cancer	Disease	supraglottis cancer - Disease	-2.9606902436289824	-19.686706599707414	-11.774262829836609
DOID:1759	American histoplasmosis	Disease	American histoplasmosis - Disease	54.95687391743887	-11.936153683940908	-13.011184487015825
C1536696	Overactivity	SideEffect	Overactivity - SideEffect	-33.485541242173085	12.087960788872074	38.89036547371948
DOID:409	liver disease	Disease	liver disease - Disease	30.358497935904072	21.943653400689897	29.31558330080308
C2939465	Glucose-6-phosphate dehydrogenase deficiency	SideEffect	Glucose-6-phosphate dehydrogenase deficiency - SideEffect	-44.50186618728244	18.116737767356046	11.586170902763564
C0025222	Melaena	SideEffect	Melaena - SideEffect	-65.47457015888261	36.77076284149871	7.017918020211655
C0235299	Right upper quadrant pain	SideEffect	Right upper quadrant pain - SideEffect	-45.84467332045829	26.504178401524523	15.106779616716393
DOID:12399	pathological gambling	Disease	pathological gambling - Disease	-4.317199416439685	5.79197384343397	-32.7271351781411
DOID:0110842	Usher syndrome type 3B	Disease	Usher syndrome type 3B - Disease	-95.60100487766628	-45.356411993214536	-9.01082316171569
C0158353	Infective myositis	SideEffect	Infective myositis - SideEffect	-74.87695904385758	20.403749820121433	30.931884157170767
DOID:10456	tonsillitis	Disease	tonsillitis - Disease	49.80392401957429	-16.749575635151608	-18.092904465537085
DOID:0110241	cataract 41	Disease	cataract 41 - Disease	-20.95196740199154	1.7009687557876614	-39.53331672880707
DB00882	Clomifene	Compound	Clomifene - Compound	41.76936433078007	16.772946480999614	12.721026961077824
DB00577	Valaciclovir	Compound	Valaciclovir - Compound	40.9402667455549	10.943162672920025	-2.694980532103497
C0020162	Humerus fracture	SideEffect	Humerus fracture - SideEffect	-34.683042469305704	4.602223502269706	22.915547838659293
DOID:9699	ophthalmia neonatorum	Disease	ophthalmia neonatorum - Disease	40.104182743634645	63.96865864784429	31.327042768849132
DOID:0110727	neuronal ceroid lipofuscinosis 13	Disease	neuronal ceroid lipofuscinosis 13 - Disease	10.227780293452263	2.221573827109832	-35.233242183425745
C0032300	Lobar pneumonia	SideEffect	Lobar pneumonia - SideEffect	-70.55984605639607	23.517820643401084	28.33224265240247
DOID:8659	chickenpox	Disease	chickenpox - Disease	46.38847486762875	-2.533782233503086	-22.0549806651435
DOID:118	pericardial effusion	Disease	pericardial effusion - Disease	16.533047101119987	-47.478401860692685	-28.346479060158398
DB00537	Ciprofloxacin	Compound	Ciprofloxacin - Compound	36.42608627178084	64.29529862231149	25.91531393873943
C0152915	Disseminated tuberculosis	SideEffect	Disseminated tuberculosis - SideEffect	-25.704789500253238	12.143367074952806	43.59934338610768
DOID:4196	femoral neuropathy	Disease	femoral neuropathy - Disease	47.54595244117251	-12.25273905783139	-40.742946999885916
DB00307	Bexarotene	Compound	Bexarotene - Compound	28.6508990208387	-2.030248103786899	17.545438789929737
DOID:12265	chronic salpingo-oophoritis	Disease	chronic salpingo-oophoritis - Disease	25.57489244038945	-36.61347948235551	8.912417702414162
DOID:0090041	torsion dystonia 4	Disease	torsion dystonia 4 - Disease	30.341190214483557	5.06277999268173	-46.252745849644896
C1535950	Gastrointestinal inflammation	SideEffect	Gastrointestinal inflammation - SideEffect	-56.102818238501634	9.715828587471112	22.20949513641078
DOID:0111135	congenital generalized lipodystrophy type 1	Disease	congenital generalized lipodystrophy type 1 - Disease	-3.97428060275592	-10.172822226359232	-34.98252567219356
DB06768	Ammonium lactate	Compound	Ammonium lactate - Compound	33.319082927052946	15.5718134019778	22.26884840561354
DOID:0060357	chylomicron retention disease	Disease	chylomicron retention disease - Disease	8.164164674090683	2.122821045023991	-23.532290358933036
C0019829	Hodgkin's disease	SideEffect	Hodgkin's disease - SideEffect	-72.89812427555978	18.494489036198708	28.858706588640484
DB00128	L-Aspartic Acid	Compound	L-Aspartic Acid - Compound	30.9805225152997	13.57198801061391	20.608546893029906
C0017672	Glossodynia	SideEffect	Glossodynia - SideEffect	-56.27498783831347	9.825468602111581	7.247511785225069
DOID:13120	protein-deficiency anemia	Disease	protein-deficiency anemia - Disease	2.9328286079019565	-8.728864016329092	-16.96850136409384
CHEMBL1533310	CHEMBL1533310	Compound	CHEMBL1533310 - Compound	27.593652330027673	24.275313623268275	39.0972466255604
C0152267	Hodgkin's disease lymphocyte depletion type stage unspecified	SideEffect	Hodgkin's disease lymphocyte depletion type stage unspecified - SideEffect	-73.41148142199032	19.7055596280094	28.347773233175708
DB00814	Meloxicam	Compound	Meloxicam - Compound	20.56795796220119	25.361812734027094	9.335239259150194
DOID:14695	galactokinase deficiency	Disease	galactokinase deficiency - Disease	21.015519981680537	-2.5244844760330314	-17.780283712361335
DOID:3277	thymus cancer	Disease	thymus cancer - Disease	35.31955885720375	-15.762321578884135	-12.121420080972783
C0085669	Acute leukaemia	SideEffect	Acute leukaemia - SideEffect	-48.79210018153178	20.922082757867006	25.38665528178632
DOID:221	acute perichondritis of pinna	Disease	acute perichondritis of pinna - Disease	41.315341207204526	63.79315291738287	21.004779112286943
C0575090	Balance disorder	SideEffect	Balance disorder - SideEffect	-61.72892284796135	35.182159411609945	26.809918672667887
DOID:0110749	type 1 diabetes mellitus 10	Disease	type 1 diabetes mellitus 10 - Disease	-4.2562491676966845	-3.347980929072312	-9.79397505066111
C0232286	Precordial pain	SideEffect	Precordial pain - SideEffect	-61.312767027058825	25.395871776022666	34.484677481490955
C0032776	Postmenopausal haemorrhage	SideEffect	Postmenopausal haemorrhage - SideEffect	-45.72117663715326	15.286566549748628	41.61171717339786
DOID:0060778	congenital diarrhea 7 with exudative enteropathy	Disease	congenital diarrhea 7 with exudative enteropathy - Disease	-25.784317873479065	-29.923655429105445	-10.131731673681173
C0151517	Atrioventricular block complete	SideEffect	Atrioventricular block complete - SideEffect	-65.98568599458413	14.243167568772037	20.57374791711336
DOID:11355	bladder calculus	Disease	bladder calculus - Disease	21.32377176068181	-37.52494539634256	-2.3744204141433043
DOID:9164	achalasia	Disease	achalasia - Disease	15.848370747700342	12.312831442827699	20.00288476168343
DOID:13501	Mobius syndrome	Disease	Mobius syndrome - Disease	36.74061507983281	13.306558961461318	-37.695473912862326
C0334044	Dysplasia	SideEffect	Dysplasia - SideEffect	-42.49876281145668	6.208294576231219	28.318410093167987
DOID:1391	Norum disease	Disease	Norum disease - Disease	20.599616435097637	3.298785164197104	-4.478617090053719
DOID:0060258	reticulate acropigmentation of Kitamura	Disease	reticulate acropigmentation of Kitamura - Disease	0.15889334030396904	-25.833860638319454	-26.649935720631603
DOID:14427	abnormality of glucagon secretion	Disease	abnormality of glucagon secretion - Disease	3.2873589049774683	-1.1671247294131546	-14.466233471695421
CHEMBL3183524	CHEMBL3183524	Compound	CHEMBL3183524 - Compound	-37.40893887471722	11.44884814389549	24.431971140344196
C0013592	Ectropion	SideEffect	Ectropion - SideEffect	-53.49403153488858	28.53410099795103	38.14654504928441
DOID:9370	exophthalmos	Disease	exophthalmos - Disease	39.799182707728185	-13.611091132036407	-19.860777718358577
C0033893	Tension headache	SideEffect	Tension headache - SideEffect	-50.585452508781295	17.473986107490624	34.02659092359954
DOID:14026	folic acid deficiency anemia	Disease	folic acid deficiency anemia - Disease	39.582566338343184	57.48094161683083	29.514887166570006
DOID:12239	anal margin squamous cell carcinoma	Disease	anal margin squamous cell carcinoma - Disease	40.712735609966494	-33.77374730026721	-6.9525138799500334
DB00398	Sorafenib	Compound	Sorafenib - Compound	21.258416345850108	36.297162260368175	47.28928887807519
DB06756	Glycine betaine	Compound	Glycine betaine - Compound	29.50309240617923	28.078888685492583	26.721259244446685
DOID:1248	ocular hyperemia	Disease	ocular hyperemia - Disease	-20.887348374272474	-17.7350104103425	-19.117285818436947
DB01114	Chlorphenamine	Compound	Chlorphenamine - Compound	24.566330027015926	31.450946903432566	38.855085936767736
DOID:0110558	autosomal dominant nonsyndromic deafness 2A	Disease	autosomal dominant nonsyndromic deafness 2A - Disease	-92.75613740343564	-39.273739490559194	-1.6664222844621155
DOID:396	Loeffler endocarditis	Disease	Loeffler endocarditis - Disease	-6.957267805797443	-11.314964142726707	-6.796440577070272
DOID:0110383	retinitis pigmentosa 7	Disease	retinitis pigmentosa 7 - Disease	-6.754249980406574	12.034483427168341	-12.178424056614565
DOID:9719	proliferative vitreoretinopathy	Disease	proliferative vitreoretinopathy - Disease	33.58802214024203	17.406631513701544	-24.157315072584478
C0263449	Dermatitis perioral	SideEffect	Dermatitis perioral - SideEffect	-58.39051643614033	2.529428504458317	41.609467723277014
DOID:14021	Tietze's syndrome	Disease	Tietze's syndrome - Disease	48.44788961171137	-20.691051647850507	-35.21590572377384
D004890	Erythema	Symptom	Erythema - Symptom	54.12543210263666	-19.759701103723508	-6.671440086414177
DOID:5678	nerve fibre bundle defect	Disease	nerve fibre bundle defect - Disease	26.87225264634543	16.07258215335121	-21.72688803924377
C0023533	Leukorrhea	SideEffect	Leukorrhea - SideEffect	-50.20634909930849	15.640768744139288	47.56504629665381
D010167	Pallor	Symptom	Pallor - Symptom	32.76177954623263	-10.089709183958163	-3.9362500052656464
C1739363	Prostatic hypertrophy	SideEffect	Prostatic hypertrophy - SideEffect	-68.1213437973255	33.43383501920846	24.949371545467763
DB00658	Sevelamer	Compound	Sevelamer - Compound	27.87185703338601	17.800652022118026	20.572811640189144
DOID:14523	Argyll Robertson pupil	Disease	Argyll Robertson pupil - Disease	37.89654188587049	17.402567375605962	-30.987429348573826
DOID:0060581	Noonan syndrome 3	Disease	Noonan syndrome 3 - Disease	-10.8677343112993	-4.044259942528533	-13.071028939347885
DOID:0050635	alternating hemiplegia of childhood	Disease	alternating hemiplegia of childhood - Disease	-5.687720970674972	-8.219495938772692	-47.12699337803317
DOID:10353	fibrosclerosis of breast	Disease	fibrosclerosis of breast - Disease	-0.8234669064118664	-27.60877940154544	-16.577024266332444
DOID:2112	cystoisosporiasis	Disease	cystoisosporiasis - Disease	32.09406108529032	-18.286837800983225	4.883163416632982
C0162285	Eyelid oedema	SideEffect	Eyelid oedema - SideEffect	-55.67782245136956	12.642069191132501	1.3049500867653148
C0410480	Avascular necrosis femoral head	SideEffect	Avascular necrosis femoral head - SideEffect	-59.539668945257034	25.289265896997456	32.325208932516546
DB08911	Trametinib	Compound	Trametinib - Compound	39.94162081236268	10.36740448674022	15.044344455578901
DOID:2348	arteriosclerotic cardiovascular disease	Disease	arteriosclerotic cardiovascular disease - Disease	17.573677961425187	4.29110538348941	26.1407794343971
DOID:13819	lymphogranuloma venereum	Disease	lymphogranuloma venereum - Disease	62.41183602942615	1.67539186287106	-20.31581562729637
DOID:0060294	cold-induced sweating syndrome	Disease	cold-induced sweating syndrome - Disease	-12.327467548895633	-27.995736916625447	-54.51889458346216
DOID:12161	peripheral retinal degeneration	Disease	peripheral retinal degeneration - Disease	-7.383102129522563	21.362934535369725	-21.958427420576456
C0085619	Orthopnoea	SideEffect	Orthopnoea - SideEffect	-57.26079351746663	7.171175388476076	20.94425524312702
DOID:10986	discitis	Disease	discitis - Disease	46.63957667433423	-14.711674087060292	-32.055521418063556
DOID:5200	urinary tract obstruction	Disease	urinary tract obstruction - Disease	22.828196030630103	24.965779146171023	34.636487095754994
DOID:0110370	retinitis pigmentosa 55	Disease	retinitis pigmentosa 55 - Disease	-7.642824626284209	11.381095630590686	-8.372017808857409
DB00477	Chlorpromazine	Compound	Chlorpromazine - Compound	17.11384895051596	33.11178586046091	43.509775816389485
C0004604	Back pain	SideEffect	Back pain - SideEffect	-28.058202202031673	13.462271544878258	40.006133666524846
DOID:0110268	cataract 22 multiple types	Disease	cataract 22 multiple types - Disease	-23.228744011004064	1.070754545623236	-38.71636254538014
DOID:819	mediastinitis	Disease	mediastinitis - Disease	50.98381902077441	-11.726769758544002	-16.043357413150257
DOID:0050800	creatine transporter deficiency	Disease	creatine transporter deficiency - Disease	10.92298050303983	-5.307269051049408	-39.679316695555265
C2004487	Vaginismus	SideEffect	Vaginismus - SideEffect	-49.89826771299944	17.760664586355496	37.21379363069555
C0017412	Genital disorder male	SideEffect	Genital disorder male - SideEffect	-74.30386352631398	-24.191692317950082	41.73261666964535
DOID:8508	subcorneal pustular dermatosis	Disease	subcorneal pustular dermatosis - Disease	54.65581529706478	-23.09847981952002	-6.252296504073238
DOID:0110108	atrial heart septal defect 3	Disease	atrial heart septal defect 3 - Disease	13.464096542813365	-43.906105360553745	-36.39754769042859
DOID:0110278	autosomal recessive limb-girdle muscular dystrophy type 2D	Disease	autosomal recessive limb-girdle muscular dystrophy type 2D - Disease	-5.411303243451978	-42.05691070040747	-42.51128044152308
DB00433	Prochlorperazine	Compound	Prochlorperazine - Compound	13.660506029762512	32.02063997894584	42.42390750784924
DOID:8607	herpetic whitlow	Disease	herpetic whitlow - Disease	43.03471600268951	-5.557171970911198	-23.559265643934935
DB00583	L-Carnitine	Compound	L-Carnitine - Compound	28.76054782578752	5.954450713393637	31.437097982347016
C0017601	Glaucoma	SideEffect	Glaucoma - SideEffect	-60.12600613299427	-1.786665306476258	44.24699267841923
DOID:0110230	cataract 34 multiple types	Disease	cataract 34 multiple types - Disease	-22.65224087517666	-0.019501246339361084	-37.918938946840875
DOID:10686	lactocele	Disease	lactocele - Disease	-8.516326986093965	-18.978532785277256	-16.800238299319016
DB00864	Tacrolimus	Compound	Tacrolimus - Compound	29.55829992789362	39.986932944952486	34.087339023359014
C0702166	Acne	SideEffect	Acne - SideEffect	-67.821769627352	-2.6564686486479827	40.22118273211211
DOID:0110719	Warburg micro syndrome 4	Disease	Warburg micro syndrome 4 - Disease	5.1053496991329315	-19.988554417124547	-47.62479254482411
DOID:2340	craniosynostosis	Disease	craniosynostosis - Disease	32.159269076997326	-26.322934396345424	-34.550514838551514
DOID:1254	trichostrongylosis	Disease	trichostrongylosis - Disease	31.141991502420733	-18.47447350223851	0.034903011472284175
C2830004	Somnolence	SideEffect	Somnolence - SideEffect	-32.85787314075748	7.0940457926986475	42.03979294063803
DOID:14118	familial lipoprotein lipase deficiency	Disease	familial lipoprotein lipase deficiency - Disease	13.909953048941205	4.1832627965638185	-25.734039661658237
DOID:13515	tuberous sclerosis	Disease	tuberous sclerosis - Disease	30.606728382617995	-7.258896508983769	-26.2943205624475
DOID:2113	coccidiosis	Disease	coccidiosis - Disease	31.917512981541773	-16.77392071463652	3.632439298478229
DB00594	Amiloride	Compound	Amiloride - Compound	18.59675950186384	9.904601992548695	44.32633456959356
C0038362	Stomatitis	SideEffect	Stomatitis - SideEffect	-48.58684147435211	10.820759555928406	11.477749451460461
C0162279	Choroidal detachment	SideEffect	Choroidal detachment - SideEffect	-52.46157890943746	0.41795298167526446	40.90316821623489
DOID:0050587	trichotillomania	Disease	trichotillomania - Disease	0.26503581635756795	2.5352879164790276	-31.631285249402534
